Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
1948,44714.4081,486.928701,58984103,15.451959,15.101591,-0.666779,-0.672864,22.263767,0.663292,21.366318,0.416626,0.00416626,-0.302583,0.114043,-0.669845
1949,44714.40811,487.178701,58984104,15.467893,15.118844,-0.666644,-0.672832,22.179592,0.663516,21.377821,0.416755,0.00416755,-0.285426,0.131309,-0.669768
1950,44714.40811,487.428701,58984104,15.4797,15.123449,-0.666487,-0.672601,22.264283,0.66378,21.398313,0.417,0.00417,-0.278912,0.137993,-0.669543
1951,44714.40811,487.678701,58984104,15.493961,15.144306,-0.666353,-0.672306,22.184088,0.664139,21.414685,0.417165,0.00417165,-0.269279,0.147969,-0.66941
1952,44714.40811,487.928701,58984104,15.507516,15.14954,-0.666237,-0.672404,22.257797,0.664403,21.428702,0.417412,0.00417412,-0.310932,0.106546,-0.669249
1953,44714.40812,488.178701,58984105,15.513405,15.158385,-0.666109,-0.672273,22.190058,0.664695,21.444786,0.417589,0.00417589,-0.2746,0.142989,-0.669172
1954,44714.40812,488.428701,58984105,15.527382,15.1693,-0.665976,-0.672108,22.252342,0.664958,21.453707,0.417791,0.00417791,-0.33286,0.084932,-0.669021
1955,44714.40812,488.678701,58984105,15.531514,15.182911,-0.665859,-0.671878,22.195513,0.665319,21.4671,0.417936,0.00417936,-0.28561,0.132425,-0.668859
1956,44714.40813,488.928701,58984105,15.546494,15.190919,-0.665748,-0.671813,22.260892,0.665401,21.488291,0.418136,0.00418136,-0.338089,0.080047,-0.668788
1957,44714.40813,489.178701,58984106,15.559578,15.19853,-0.665641,-0.671615,22.183425,0.665651,21.498865,0.418277,0.00418277,-0.256159,0.162111,-0.668694
1958,44714.40813,489.428701,58984106,15.560415,15.204196,-0.665525,-0.67155,22.244898,0.665886,21.509832,0.418394,0.00418394,-0.341851,0.07663,-0.668611
1959,44714.40813,489.678701,58984106,15.568203,15.216148,-0.665431,-0.671451,22.22249,0.666168,21.523618,0.418601,0.00418601,-0.25992,0.158736,-0.668424
1960,44714.40814,489.928701,58984106,15.581609,15.227952,-0.665303,-0.671352,22.246667,0.66626,21.536526,0.418707,0.00418707,-0.340658,0.078017,-0.668389
1961,44714.40814,490.178701,58984107,15.593818,15.231893,-0.66518,-0.671155,22.225439,0.666597,21.549277,0.418809,0.00418809,-0.26359,0.155291,-0.668317
1962,44714.40814,490.428701,58984107,15.59857,15.242734,-0.665084,-0.671024,22.224628,0.666778,21.559429,0.419,0.00419,-0.342218,0.076891,-0.668107
1963,44714.40815,490.678701,58984107,15.61594,15.253842,-0.66495,-0.671089,22.222785,0.667058,21.574348,0.419228,0.00419228,-0.264691,0.154503,-0.66797
1964,44714.40815,490.928701,58984107,15.617529,15.266524,-0.664808,-0.670859,22.226765,0.667343,21.589793,0.419413,0.00419413,-0.34231,0.077104,-0.667894
1965,44714.40815,491.178701,58984108,15.640739,15.281148,-0.664684,-0.670761,22.220942,0.667483,21.611824,0.419656,0.00419656,-0.256251,0.163414,-0.667724
1966,44714.40815,491.428701,58984108,15.642862,15.292238,-0.664544,-0.670695,22.225733,0.667819,21.630167,0.419827,0.00419827,-0.35176,0.068119,-0.667568
1967,44714.40816,491.678701,58984108,15.66374,15.309389,-0.664387,-0.670366,22.222122,0.668094,21.64434,0.419939,0.00419939,-0.255058,0.164951,-0.667477
1968,44714.40816,491.928701,58984108,15.661584,15.311355,-0.664276,-0.670333,22.226397,0.668424,21.665873,0.420209,0.00420209,-0.356898,0.063379,-0.667337
1969,44714.40816,492.178701,58984109,15.688768,15.32321,-0.664137,-0.670235,22.225365,0.668664,21.675804,0.42038,0.0042038,-0.251847,0.168558,-0.667217
1970,44714.40817,492.428701,58984109,15.703572,15.33854,-0.663996,-0.670136,22.230524,0.66892,21.694417,0.420564,0.00420564,-0.262856,0.157708,-0.667034
1971,44714.40817,492.678701,58984109,15.706811,15.341617,-0.663895,-0.669873,22.222048,0.669131,21.708265,0.420607,0.00420607,-0.340933,0.079674,-0.666953
1972,44714.40817,492.928701,58984109,15.708861,15.355972,-0.66378,-0.669939,22.227724,0.669346,21.713181,0.420835,0.00420835,-0.255058,0.165785,-0.666899
1973,44714.40817,493.178701,58984110,15.728403,15.363281,-0.663652,-0.66984,22.221974,0.669633,21.736236,0.421052,0.00421052,-0.252397,0.168655,-0.666747
1974,44714.40818,493.428701,58984110,15.731241,15.372761,-0.663535,-0.669709,22.229714,0.669927,21.745343,0.421211,0.00421211,-0.363962,0.057358,-0.666636
1975,44714.40818,493.678701,58984110,15.734938,15.385477,-0.663422,-0.669479,22.225217,0.670145,21.761506,0.421412,0.00421412,-0.282857,0.138504,-0.666531
1976,44714.40818,493.928701,58984110,15.741917,15.394245,-0.66332,-0.669347,22.256101,0.67027,21.772567,0.421599,0.00421599,-0.3413,0.080262,-0.66639
1977,44714.40819,494.178701,58984111,15.751701,15.405445,-0.663182,-0.669117,22.256249,0.67058,21.786875,0.42177,0.0042177,-0.341851,0.079927,-0.666264
1978,44714.40819,494.428701,58984111,15.76472,15.404607,-0.663087,-0.66915,22.256323,0.670777,21.803803,0.421845,0.00421845,-0.341851,0.079994,-0.666192
1979,44714.40819,494.678701,58984111,15.777496,15.414576,-0.662971,-0.669019,22.256839,0.671097,21.806656,0.422047,0.00422047,-0.342401,0.079645,-0.666071
1980,44714.40819,494.928701,58984111,15.791222,15.430171,-0.662859,-0.668887,22.256617,0.671238,21.828075,0.422223,0.00422223,-0.342401,0.079786,-0.665928
1981,44714.4082,495.178701,58984112,15.790355,15.438473,-0.662724,-0.668789,22.257207,0.671441,21.835403,0.422344,0.00422344,-0.342768,0.079554,-0.665858
1982,44714.4082,495.428701,58984112,15.791517,15.448175,-0.662637,-0.66869,22.25706,0.671646,21.846026,0.422541,0.00422541,-0.342768,0.079716,-0.665633
1983,44714.4082,495.678701,58984112,15.79923,15.455754,-0.662496,-0.668657,22.257576,0.67201,21.86257,0.422684,0.00422684,-0.343319,0.079365,-0.665605
1984,44714.40821,495.928701,58984112,15.813167,15.468037,-0.662404,-0.668394,22.257502,0.672173,21.874602,0.422902,0.00422902,-0.343319,0.079573,-0.665442
1985,44714.40821,496.178701,58984113,15.831863,15.473106,-0.662281,-0.668361,22.257944,0.672357,21.890544,0.423015,0.00423015,-0.343778,0.07936,-0.665287
1986,44714.40821,496.428701,58984113,15.836014,15.483376,-0.662161,-0.668197,22.25787,0.672684,21.897602,0.423222,0.00423222,-0.343778,0.079463,-0.665215
1987,44714.40822,496.678701,58984113,15.845516,15.491385,-0.662075,-0.668164,22.258239,0.672949,21.913073,0.423391,0.00423391,-0.344053,0.079394,-0.66511
1988,44714.40822,496.928701,58984113,15.853384,15.503938,-0.661936,-0.667934,22.258018,0.673222,21.926035,0.423453,0.00423453,-0.344328,0.07928,-0.664958
1989,44714.40822,497.178701,58984114,15.866257,15.508951,-0.661834,-0.667835,22.258608,0.673314,21.937207,0.423723,0.00423723,-0.344787,0.078883,-0.66485
1990,44714.40822,497.428701,58984114,15.875777,15.514942,-0.661724,-0.667802,22.258608,0.673586,21.947258,0.423893,0.00423893,-0.344603,0.079273,-0.664758
1991,44714.40823,497.678701,58984114,15.872008,15.526525,-0.661626,-0.667638,22.258902,0.673861,21.957473,0.424021,0.00424021,-0.345062,0.078959,-0.664591
1992,44714.40823,497.928701,58984114,15.885225,15.535742,-0.661495,-0.667572,22.258829,0.673979,21.972069,0.424131,0.00424131,-0.345062,0.079009,-0.664462
1993,44714.40823,498.178701,58984115,15.889575,15.541866,-0.661388,-0.667408,22.259492,0.67426,21.990409,0.424414,0.00424414,-0.345704,0.07871,-0.664394
1994,44714.40824,498.428701,58984115,15.903117,15.555991,-0.661283,-0.667277,22.259197,0.674527,22.004516,0.424477,0.00424477,-0.345613,0.078864,-0.66435
1995,44714.40824,498.678701,58984115,15.911821,15.567741,-0.661137,-0.667112,22.259861,0.674814,22.016094,0.424727,0.00424727,-0.345796,0.078898,-0.664175
1996,44714.40824,498.928701,58984115,15.924837,15.584969,-0.660994,-0.667014,22.259566,0.675073,22.036048,0.424956,0.00424956,-0.346347,0.078519,-0.664014
1997,44714.40824,499.178701,58984116,15.942607,15.591161,-0.660882,-0.666882,22.260229,0.675288,22.05165,0.425072,0.00425072,-0.346347,0.078693,-0.663933
1998,44714.40825,499.428701,58984116,15.954724,15.602155,-0.660735,-0.666685,22.259934,0.675576,22.067662,0.425369,0.00425369,-0.346714,0.078569,-0.663712
1999,44714.40825,499.678701,58984116,15.968977,15.620664,-0.660561,-0.666488,22.260598,0.676054,22.091569,0.425519,0.00425519,-0.346989,0.078484,-0.663614
2000,44714.40825,499.928701,58984116,15.977985,15.639297,-0.660374,-0.666455,22.260524,0.676427,22.115628,0.42567,0.0042567,-0.347172,0.078497,-0.663438
2001,44714.40826,500.178701,58984117,15.99185,15.652036,-0.660229,-0.66629,22.260966,0.676723,22.14019,0.426003,0.00426003,-0.347264,0.078743,-0.663279
2002,44714.40826,500.428701,58984117,16.008928,15.670934,-0.660061,-0.665995,22.26104,0.67699,22.160676,0.426219,0.00426219,-0.347906,0.078407,-0.663064
2003,44714.40826,500.678701,58984117,16.022554,15.680391,-0.659902,-0.665896,22.261556,0.677306,22.178267,0.426492,0.00426492,-0.347998,0.078494,-0.662939
2004,44714.40826,500.928701,58984117,16.045536,15.695492,-0.659746,-0.665699,22.261408,0.677641,22.19364,0.4267,0.004267,-0.348457,0.078187,-0.662783
2005,44714.40827,501.178701,58984118,16.050955,15.707474,-0.659606,-0.665567,22.261851,0.677929,22.21809,0.426871,0.00426871,-0.34864,0.078193,-0.6627
2006,44714.40827,501.428701,58984118,16.070336,15.713523,-0.659489,-0.665633,22.261924,0.678226,22.231763,0.427112,0.00427112,-0.349007,0.078105,-0.662505
2007,44714.40827,501.678701,58984118,16.076288,15.722796,-0.659316,-0.665403,22.262367,0.678524,22.242185,0.427263,0.00427263,-0.349374,0.077809,-0.662369
2008,44714.40828,501.928701,58984118,16.082364,15.733564,-0.659165,-0.665271,22.262367,0.678838,22.257173,0.427574,0.00427574,-0.349558,0.078069,-0.662145
2009,44714.40828,502.178701,58984119,16.086854,15.74753,-0.659111,-0.665041,22.262883,0.678908,22.276568,0.427824,0.00427824,-0.349741,0.077985,-0.661991
2010,44714.40828,502.428701,58984119,16.107446,15.75628,-0.659036,-0.66491,22.261482,0.679146,22.29183,0.427883,0.00427883,-0.346714,0.081287,-0.661883
2011,44714.40828,502.678701,58984119,16.113901,15.766836,-0.658792,-0.664844,22.262661,0.679451,22.294128,0.428096,0.00428096,-0.350567,0.077529,-0.661817
2012,44714.40829,502.928701,58984119,16.131377,15.77305,-0.658821,-0.66468,22.260745,0.679762,22.313502,0.428213,0.00428213,-0.347081,0.08111,-0.661624
2013,44714.40829,503.178701,58984120,16.140046,15.779058,-0.658696,-0.664548,22.26303,0.680098,22.324145,0.428515,0.00428515,-0.351026,0.077489,-0.661601
2014,44714.40829,503.428701,58984120,16.138631,15.79131,-0.658593,-0.664384,22.26163,0.680146,22.333856,0.42849,0.0042849,-0.347631,0.080937,-0.661568
2015,44714.4083,503.678701,58984120,16.14609,15.800797,-0.658485,-0.664384,22.26362,0.680345,22.338322,0.428776,0.00428776,-0.351484,0.077218,-0.661392
2016,44714.4083,503.928701,58984120,16.166745,15.802525,-0.65833,-0.664154,22.26244,0.680679,22.356112,0.428923,0.00428923,-0.34864,0.08031,-0.661218
2017,44714.4083,504.178701,58984121,16.170718,15.814802,-0.658166,-0.664055,22.264652,0.680986,22.371387,0.429013,0.00429013,-0.352494,0.076459,-0.661217
2018,44714.4083,504.428701,58984121,16.178725,15.821772,-0.657963,-0.66399,22.261114,0.68109,22.377089,0.429228,0.00429228,-0.347998,0.08123,-0.661014
2019,44714.40831,504.678701,58984121,16.182857,15.828227,-0.657814,-0.663891,22.265168,0.681274,22.391064,0.429431,0.00429431,-0.352035,0.077322,-0.660804
2020,44714.40831,504.928701,58984121,16.193599,15.837713,-0.657925,-0.663694,22.26244,0.68158,22.397867,0.429637,0.00429637,-0.34965,0.079998,-0.66073
2021,44714.40831,505.178701,58984122,16.208219,15.849452,-0.65761,-0.663497,22.26502,0.681942,22.41286,0.429733,0.00429733,-0.353136,0.076617,-0.660671
2022,44714.40832,505.428701,58984122,16.206808,15.85446,-0.657647,-0.663398,22.263841,0.68199,22.426496,0.429949,0.00429949,-0.350016,0.079913,-0.660519
2023,44714.40832,505.678701,58984122,16.219045,15.859022,-0.657563,-0.663299,22.26561,0.682243,22.431177,0.430003,0.00430003,-0.350475,0.079449,-0.66037
2024,44714.40832,505.928701,58984122,16.21983,15.866624,-0.657338,-0.663266,22.263472,0.682523,22.441378,0.430157,0.00430157,-0.354604,0.075553,-0.660355
2025,44714.40833,506.178701,58984123,16.225151,15.87787,-0.657215,-0.663135,22.265905,0.68279,22.457172,0.430288,0.00430288,-0.351209,0.079077,-0.660282
2026,44714.40833,506.428701,58984123,16.23389,15.879591,-0.657178,-0.663036,22.263915,0.682875,22.465905,0.430548,0.00430548,-0.351393,0.079156,-0.6601
2027,44714.40833,506.678701,58984123,16.243171,15.887634,-0.657056,-0.662971,22.266937,0.683131,22.476197,0.430683,0.00430683,-0.355338,0.075345,-0.660005
2028,44714.40833,506.928701,58984123,16.251236,15.898956,-0.656944,-0.662872,22.264578,0.683445,22.486672,0.430851,0.00430851,-0.351668,0.079195,-0.659879
2029,44714.40834,507.178701,58984124,16.265032,15.908531,-0.656833,-0.662675,22.266494,0.683654,22.497087,0.431029,0.00431029,-0.352585,0.078489,-0.659732
2030,44714.40834,507.428701,58984124,16.274564,15.914355,-0.656705,-0.662642,22.265684,0.683816,22.510851,0.431104,0.00431104,-0.355613,0.075365,-0.65969
2031,44714.40834,507.678701,58984124,16.26801,15.91817,-0.656575,-0.662445,22.267969,0.684091,22.515149,0.431327,0.00431327,-0.353044,0.078283,-0.659555
2032,44714.40835,507.928701,58984124,16.279532,15.928646,-0.656515,-0.662379,22.2662,0.684341,22.526875,0.431453,0.00431453,-0.356531,0.074922,-0.659453
2033,44714.40835,508.178701,58984125,16.281336,15.937199,-0.656382,-0.662313,22.268632,0.684546,22.547404,0.431675,0.00431675,-0.354145,0.077501,-0.659311
2034,44714.40835,508.428701,58984125,16.303042,15.951006,-0.656246,-0.662182,22.2662,0.6846,22.558325,0.43175,0.0043175,-0.357173,0.074603,-0.659176
2035,44714.40835,508.678701,58984125,16.307499,15.954559,-0.656114,-0.661952,22.268558,0.68501,22.570576,0.431981,0.00431981,-0.354329,0.077653,-0.659068
2036,44714.40836,508.928701,58984125,16.319353,15.963283,-0.656004,-0.66182,22.26701,0.685231,22.581306,0.432161,0.00432161,-0.357815,0.074346,-0.658971
2037,44714.40836,509.178701,58984126,16.334438,15.968981,-0.655892,-0.66182,22.269516,0.685565,22.59312,0.432276,0.00432276,-0.355063,0.077189,-0.658855
2038,44714.40836,509.428701,58984126,16.341196,15.981776,-0.655779,-0.661557,22.267747,0.685632,22.601554,0.432428,0.00432428,-0.358824,0.07357,-0.65856
2039,44714.40837,509.678701,58984126,16.357405,15.985001,-0.655667,-0.661491,22.269369,0.685781,22.616128,0.432698,0.00432698,-0.356439,0.076265,-0.658591
2040,44714.40837,509.928701,58984126,16.365577,15.997229,-0.655577,-0.661294,22.267895,0.686125,22.628199,0.432806,0.00432806,-0.358824,0.073982,-0.658463
2041,44714.40837,510.178701,58984127,16.369007,16.006038,-0.655455,-0.661196,22.270032,0.686518,22.635797,0.432939,0.00432939,-0.356806,0.076173,-0.658398
2042,44714.40837,510.428701,58984127,16.377414,16.009872,-0.655347,-0.661196,22.268042,0.686534,22.651841,0.433177,0.00433177,-0.359558,0.073619,-0.658295
2043,44714.40838,510.678701,58984127,16.38198,16.017625,-0.655208,-0.661031,22.270327,0.686791,22.665101,0.433337,0.00433337,-0.357448,0.075937,-0.658173
2044,44714.40838,510.928701,58984127,16.390887,16.027154,-0.655104,-0.660867,22.269738,0.687045,22.675931,0.433516,0.00433516,-0.360017,0.073431,-0.658013
2045,44714.40838,511.178701,58984128,16.399372,16.044856,-0.654968,-0.6609,22.270548,0.687428,22.692667,0.433732,0.00433732,-0.357907,0.075795,-0.657833
2046,44714.40839,511.428701,58984128,16.402474,16.052914,-0.654857,-0.660735,22.269369,0.68758,22.710927,0.433808,0.00433808,-0.360567,0.073241,-0.657767
2047,44714.40839,511.678701,58984128,16.413302,16.057504,-0.654742,-0.66044,22.270475,0.687763,22.718237,0.434139,0.00434139,-0.358366,0.075785,-0.657578
2048,44714.40839,511.928701,58984128,16.427471,16.079462,-0.654542,-0.660275,22.26959,0.688342,22.734911,0.434249,0.00434249,-0.358366,0.075883,-0.65741
2049,44714.40839,512.178701,58984129,16.439906,16.099159,-0.654363,-0.660144,22.270991,0.688713,22.760254,0.434552,0.00434552,-0.361577,0.072975,-0.657287
2050,44714.4084,512.428701,58984129,16.451996,16.11701,-0.654212,-0.659947,22.270991,0.689006,22.791175,0.434812,0.00434812,-0.359008,0.075765,-0.657037
2051,44714.4084,512.678701,58984129,16.466889,16.130241,-0.654046,-0.659914,22.27158,0.689319,22.81283,0.435025,0.00435025,-0.35965,0.075325,-0.657001
2052,44714.4084,512.928701,58984129,16.482619,16.146524,-0.653897,-0.659486,22.271285,0.689515,22.830269,0.435237,0.00435237,-0.36332,0.071921,-0.656818
2053,44714.40841,513.178701,58984130,16.493714,16.158052,-0.653743,-0.659421,22.271949,0.689897,22.849868,0.435461,0.00435461,-0.360384,0.075064,-0.65667
2054,44714.40841,513.428701,58984130,16.510698,16.168602,-0.653592,-0.659223,22.272686,0.690218,22.870251,0.43567,0.0043567,-0.360934,0.074649,-0.656575
2055,44714.40841,513.678701,58984130,16.51919,16.177498,-0.653442,-0.659092,22.273349,0.690508,22.886095,0.435906,0.00435906,-0.364146,0.071738,-0.65635
2056,44714.40841,513.928701,58984130,16.527502,16.186311,-0.65329,-0.659026,22.273276,0.690869,22.892547,0.436114,0.00436114,-0.361577,0.074451,-0.656196
2057,44714.40842,514.178701,58984131,16.541333,16.194912,-0.653163,-0.658895,22.273497,0.691014,22.901277,0.436218,0.00436218,-0.364604,0.07161,-0.656133
2058,44714.40842,514.428701,58984131,16.551227,16.206885,-0.653036,-0.658698,22.272981,0.691428,22.920031,0.436477,0.00436477,-0.362861,0.07354,-0.655895
2059,44714.40842,514.678701,58984131,16.560398,16.218577,-0.652915,-0.658665,22.273939,0.691727,22.931438,0.436768,0.00436768,-0.365614,0.071128,-0.655746
2060,44714.40843,514.928701,58984131,16.567951,16.226101,-0.65279,-0.658533,22.274234,0.691858,22.946523,0.436875,0.00436875,-0.362586,0.074289,-0.655671
