Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Axial Strain (%),Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd,,Derivatives
3817,44655.40833,954.272853,58352191,14.07615,-0.781055,-0.766083,22.235389,0.455715,20.380464,0.405183,0.00405183,-0.020979,0.384228,0.00384228,-0.773778,,14800.08647
3818,44655.40834,954.522853,58352192,14.123828,-0.780705,-0.765919,22.23561,0.456373,20.45615,0.405725,0.00405725,-0.021258,0.384653,0.00384653,-0.773221,,14902.06876
3819,44655.40834,954.772853,58352192,14.160512,-0.780535,-0.765886,22.235389,0.456663,20.478512,0.405683,0.00405683,-0.021072,0.384725,0.00384725,-0.773313,,14977.67013
3820,44655.40834,955.022853,58352192,14.189898,-0.780338,-0.765656,22.235684,0.457048,20.517048,0.406084,0.00406084,-0.021351,0.384861,0.00384861,-0.773015,,15065.34953
3821,44655.40835,955.272853,58352192,14.158494,-0.780451,-0.765393,22.235463,0.456864,20.561572,0.406343,0.00406343,-0.021165,0.384946,0.00384946,-0.772921,,14881.27608
3822,44655.40835,955.522853,58352193,14.19124,-0.780248,-0.765294,22.235758,0.457236,20.584377,0.406539,0.00406539,-0.021165,0.385244,0.00385244,-0.772738,,14871.93692
3823,44655.40835,955.772853,58352193,14.212267,-0.780112,-0.765294,22.23561,0.457486,20.591126,0.406642,0.00406642,-0.021445,0.385174,0.00385174,-0.772656,,14624.91958
3824,44655.40835,956.022853,58352193,14.220953,-0.780032,-0.765294,22.235832,0.457662,20.612912,0.406696,0.00406696,-0.021258,0.385438,0.00385438,-0.772585,,14816.69516
3825,44655.40836,956.272853,58352193,14.225988,-0.77995,-0.764867,22.23561,0.457897,20.615421,0.406787,0.00406787,-0.021538,0.385269,0.00385269,-0.772628,,15025.37271
3826,44655.40836,956.522853,58352194,14.274398,-0.779668,-0.764801,22.235905,0.458374,20.695235,0.407268,0.00407268,-0.021258,0.385948,0.00385948,-0.772254,,14741.68065
3827,44655.40836,956.772853,58352194,14.299822,-0.779456,-0.76467,22.235684,0.458684,20.729392,0.407417,0.00407417,-0.021724,0.385692,0.00385692,-0.77215,,14827.09199
3828,44655.40837,957.022853,58352194,14.280087,-0.779543,-0.764867,22.235905,0.458583,20.762983,0.407547,0.00407547,-0.021351,0.386061,0.00386061,-0.772152,,14650.60741
3829,44655.40837,957.272853,58352194,14.318835,-0.779327,-0.764506,22.235758,0.459089,20.750057,0.407668,0.00407668,-0.021631,0.386027,0.00386027,-0.771909,,14903.57247
3830,44655.40837,957.522853,58352195,14.302895,-0.779336,-0.764834,22.235905,0.459091,20.737071,0.40761,0.0040761,-0.021351,0.386171,0.00386171,-0.772011,,14871.05987
3831,44655.40837,957.772853,58352195,14.287995,-0.779403,-0.764801,22.235758,0.458854,20.698534,0.407466,0.00407466,-0.021724,0.38581,0.0038581,-0.772065,,14993.17521
3832,44655.40838,958.022853,58352195,14.353097,-0.779022,-0.764473,22.235979,0.459611,20.816889,0.408173,0.00408173,-0.021445,0.386465,0.00386465,-0.771795,,14982.84331
3833,44655.40838,958.272853,58352195,14.302574,-0.779277,-0.764703,22.235832,0.459214,20.741173,0.407722,0.00407722,-0.021724,0.385904,0.00385904,-0.77193,,15018.44781
3834,44655.40838,958.522853,58352196,14.350137,-0.779039,-0.764341,22.236053,0.459648,20.760165,0.40783,0.0040783,-0.021538,0.386293,0.00386293,-0.771829,,15065.91038
3835,44655.40839,958.772853,58352196,14.371372,-0.778876,-0.76398,22.235905,0.45993,20.802412,0.408155,0.00408155,-0.021818,0.386376,0.00386376,-0.771637,,15137.76584
3836,44655.40839,959.022853,58352196,14.39934,-0.778707,-0.763947,22.236126,0.460241,20.876831,0.408678,0.00408678,-0.021631,0.386967,0.00386967,-0.771243,,15266.95304
3837,44655.40839,959.272853,58352196,14.438596,-0.778447,-0.763848,22.235905,0.460752,20.917388,0.408675,0.00408675,-0.022004,0.386671,0.00386671,-0.771245,,14983.07771
3838,44655.40839,959.522853,58352197,14.442166,-0.778433,-0.763651,22.236126,0.460813,20.958079,0.409001,0.00409001,-0.022004,0.387153,0.00387153,-0.771011,,14844.34061
3839,44655.4084,959.772853,58352197,14.512277,-0.777994,-0.763224,22.235979,0.461571,21.054138,0.409524,0.00409524,-0.021724,0.387799,0.00387799,-0.770733,,14847.14624
3840,44655.4084,960.022853,58352197,14.495215,-0.778029,-0.763256,22.2362,0.461509,21.005443,0.409285,0.00409285,-0.022004,0.387268,0.00387268,-0.770774,,15035.16147
3841,44655.4084,960.272853,58352197,14.546055,-0.77771,-0.763158,22.236053,0.462117,21.096385,0.409772,0.00409772,-0.022097,0.38784,0.0038784,-0.770457,,14873.92464
3842,44655.40841,960.522853,58352198,14.513862,-0.777806,-0.763125,22.236274,0.461932,21.097461,0.409868,0.00409868,-0.021818,0.387884,0.00387884,-0.770508,,14985.6219
3843,44655.40841,960.772853,58352198,14.54808,-0.777614,-0.762928,22.236053,0.462308,21.093698,0.410111,0.00410111,-0.022097,0.38793,0.0038793,-0.770214,,15052.22229
3844,44655.40841,961.022853,58352198,14.528976,-0.777704,-0.763059,22.236347,0.462174,21.041252,0.40971,0.0040971,-0.022097,0.387572,0.00387572,-0.770531,,15174.74885
3845,44655.40841,961.272853,58352198,14.543306,-0.777608,-0.763092,22.236126,0.462347,21.076512,0.409855,0.00409855,-0.021911,0.387974,0.00387974,-0.770415,,14955.26767
3846,44655.40842,961.522853,58352199,14.593781,-0.777303,-0.762632,22.236421,0.462945,21.166579,0.410437,0.00410437,-0.022284,0.388154,0.00388154,-0.770094,,15020.0925
3847,44655.40842,961.772853,58352199,14.625896,-0.777088,-0.762665,22.2362,0.46333,21.220106,0.410849,0.00410849,-0.022004,0.388777,0.00388777,-0.769684,,14896.16606
3848,44655.40842,962.022853,58352199,14.674981,-0.776817,-0.762073,22.236421,0.463895,21.257982,0.410914,0.00410914,-0.022284,0.38863,0.0038863,-0.769605,,14703.43079
3849,44655.40843,962.272853,58352199,14.695949,-0.776647,-0.762139,22.236274,0.464229,21.298392,0.411082,0.00411082,-0.022097,0.388985,0.00388985,-0.769443,,14578.63002
3850,44655.40843,962.522853,58352200,14.716222,-0.7765,-0.761744,22.236642,0.46442,21.330461,0.411463,0.00411463,-0.02247,0.388992,0.00388992,-0.769247,,14854.10501
3851,44655.40843,962.772853,58352200,14.727475,-0.776432,-0.761876,22.236347,0.464693,21.343291,0.411489,0.00411489,-0.022284,0.389202,0.00389202,-0.769224,,14917.48694
3852,44655.40844,963.022853,58352200,14.711593,-0.77646,-0.761876,22.236642,0.464529,21.297975,0.411403,0.00411403,-0.022377,0.389077,0.00389077,-0.769286,,15181.31427
3853,44655.40844,963.272853,58352200,14.771969,-0.776111,-0.761482,22.236347,0.465269,21.39109,0.411932,0.00411932,-0.022284,0.389662,0.00389662,-0.768906,,15116.90585
3854,44655.40844,963.522853,58352201,14.777534,-0.776015,-0.761613,22.236716,0.46539,21.420128,0.41208,0.0041208,-0.022564,0.389641,0.00389641,-0.7688,,15073.0393
3855,44655.40844,963.772853,58352201,14.801575,-0.775853,-0.761251,22.236495,0.465842,21.449392,0.412267,0.00412267,-0.022284,0.38993,0.0038993,-0.768665,,14981.88402
3856,44655.40845,964.022853,58352201,14.816169,-0.775735,-0.761153,22.236716,0.466017,21.481516,0.412561,0.00412561,-0.022564,0.390024,0.00390024,-0.768454,,15075.57639
3857,44655.40845,964.272853,58352201,14.844476,-0.775556,-0.761021,22.236495,0.466389,21.521609,0.412689,0.00412689,-0.022377,0.390277,0.00390277,-0.768387,,14920.04044
3858,44655.40845,964.522853,58352202,14.839753,-0.77553,-0.761021,22.236716,0.46644,21.522616,0.412904,0.00412904,-0.022657,0.390154,0.00390154,-0.768208,,15122.32891
3859,44655.40846,964.772853,58352202,14.865171,-0.775353,-0.760726,22.236642,0.466774,21.57295,0.412899,0.00412899,-0.02247,0.390398,0.00390398,-0.768093,,14732.1884
3860,44655.40846,965.022853,58352202,14.87603,-0.775246,-0.760824,22.236863,0.466942,21.578587,0.413075,0.00413075,-0.022657,0.390486,0.00390486,-0.768085,,14900.32963
3861,44655.40846,965.272853,58352202,14.898705,-0.775108,-0.760758,22.236642,0.467307,21.618235,0.413413,0.00413413,-0.022564,0.390813,0.00390813,-0.767842,,14971.72681
3862,44655.40846,965.522853,58352203,14.913877,-0.774996,-0.760857,22.23679,0.467475,21.627325,0.413422,0.00413422,-0.022843,0.390579,0.00390579,-0.767835,,14921.39766
3863,44655.40847,965.772853,58352203,14.948435,-0.774804,-0.76043,22.236716,0.467745,21.665734,0.413684,0.00413684,-0.022937,0.390937,0.00390937,-0.767647,,14743.08761
3864,44655.40847,966.022853,58352203,14.940834,-0.774787,-0.760463,22.236937,0.467861,21.637213,0.41368,0.0041368,-0.022657,0.391023,0.00391023,-0.767724,,15096.68469
3865,44655.40847,966.272853,58352203,14.980249,-0.774576,-0.760298,22.236863,0.468391,21.707024,0.414047,0.00414047,-0.022937,0.391111,0.00391111,-0.767308,,14930.0053
3866,44655.40848,966.522853,58352204,14.994408,-0.774484,-0.760035,22.236937,0.468471,21.704771,0.414052,0.00414052,-0.02303,0.391232,0.00391232,-0.767232,,15120.46726
3867,44655.40848,966.772853,58352204,14.946942,-0.774641,-0.760232,22.23679,0.468056,21.715596,0.414124,0.00414124,-0.02275,0.391287,0.00391287,-0.767331,,15025.92317
3868,44655.40848,967.022853,58352204,14.973652,-0.774491,-0.760232,22.236937,0.468329,21.726068,0.414123,0.00414123,-0.02303,0.391173,0.00391173,-0.767207,,14869.89136
3869,44655.40848,967.272853,58352204,15.057755,-0.774034,-0.759871,22.236937,0.469272,21.806813,0.414634,0.00414634,-0.02303,0.391604,0.00391604,-0.766971,,14762.26527
3870,44655.40849,967.522853,58352205,15.050065,-0.773999,-0.759575,22.237085,0.4693,21.842245,0.414812,0.00414812,-0.022937,0.391778,0.00391778,-0.766822,,14527.32472
3871,44655.40849,967.772853,58352205,15.071392,-0.773854,-0.759345,22.236937,0.469592,21.846513,0.414941,0.00414941,-0.023123,0.391941,0.00391941,-0.766656,,15047.50116
3872,44655.40849,968.022853,58352205,15.081571,-0.773789,-0.759115,22.237158,0.469781,21.864095,0.415146,0.00415146,-0.022937,0.392085,0.00392085,-0.766706,,14918.19366
3873,44655.4085,968.272853,58352205,15.101238,-0.773629,-0.759378,22.237011,0.469996,21.899975,0.415315,0.00415315,-0.023216,0.392255,0.00392255,-0.766363,,14929.46607
3874,44655.4085,968.522853,58352206,15.118301,-0.773462,-0.759115,22.237232,0.470297,21.923556,0.415473,0.00415473,-0.023123,0.392276,0.00392276,-0.766415,,14965.63807
3875,44655.4085,968.772853,58352206,15.137949,-0.773335,-0.758918,22.237011,0.470623,21.961497,0.415752,0.00415752,-0.023216,0.392442,0.00392442,-0.766261,,15004.88676
3876,44655.4085,969.022853,58352206,15.111322,-0.773434,-0.758951,22.237232,0.470262,21.868656,0.415387,0.00415387,-0.023123,0.392171,0.00392171,-0.766316,,15203.73047
3877,44655.40851,969.272853,58352206,15.121213,-0.773367,-0.758951,22.237158,0.470479,21.904341,0.41564,0.0041564,-0.023216,0.392424,0.00392424,-0.766242,,15220.8237
3878,44655.40851,969.522853,58352207,15.158746,-0.773159,-0.758951,22.237306,0.470893,21.946334,0.415857,0.00415857,-0.023309,0.392548,0.00392548,-0.766086,,15085.30564
3879,44655.40851,969.772853,58352207,15.166953,-0.773073,-0.758786,22.237085,0.47111,21.973008,0.41601,0.0041601,-0.023309,0.392696,0.00392696,-0.765912,,15128.84028
3880,44655.40852,970.022853,58352207,15.240921,-0.77263,-0.758457,22.237306,0.471911,22.089921,0.416503,0.00416503,-0.023309,0.393178,0.00393178,-0.765476,,14875.52909
3881,44655.40852,970.272853,58352207,15.257402,-0.772515,-0.75826,22.237232,0.472156,22.121036,0.41672,0.0041672,-0.023496,0.393224,0.00393224,-0.765469,,14864.12881
3882,44655.40852,970.522853,58352208,15.268338,-0.772441,-0.758359,22.237379,0.472273,22.131672,0.416882,0.00416882,-0.023403,0.39347,0.0039347,-0.76535,,15059.18046
3883,44655.40852,970.772853,58352208,15.290115,-0.772273,-0.757964,22.237306,0.472558,22.176333,0.417148,0.00417148,-0.023589,0.393558,0.00393558,-0.765159,,14781.0857
3884,44655.40853,971.022853,58352208,15.315387,-0.772117,-0.75803,22.237453,0.472804,22.203753,0.417365,0.00417365,-0.023496,0.393779,0.00393779,-0.76495,,14846.78415
3885,44655.40853,971.272853,58352208,15.316186,-0.77204,-0.757899,22.237379,0.473088,22.19359,0.417402,0.00417402,-0.023589,0.393854,0.00393854,-0.764947,,15078.76497
3886,44655.40853,971.522853,58352209,15.32266,-0.771946,-0.757636,22.237527,0.473211,22.239178,0.41768,0.0041768,-0.023496,0.394091,0.00394091,-0.764702,,15061.33957
3887,44655.40854,971.772853,58352209,15.307086,-0.772013,-0.757701,22.237379,0.473026,22.21917,0.417686,0.00417686,-0.023589,0.394004,0.00394004,-0.764772,,15063.54454
3888,44655.40854,972.022853,58352209,15.258353,-0.772241,-0.758195,22.237453,0.472602,22.128612,0.417151,0.00417151,-0.023589,0.393562,0.00393562,-0.765048,,15086.02982
3889,44655.40854,972.272853,58352209,15.334282,-0.771823,-0.75757,22.237453,0.473439,22.168443,0.417605,0.00417605,-0.023589,0.39391,0.0039391,-0.764772,,15212.78954
3890,44655.40855,972.522853,58352210,15.390933,-0.771507,-0.757537,22.237601,0.474102,22.359134,0.418247,0.00418247,-0.023776,0.394555,0.00394555,-0.764382,,14867.33987
3891,44655.40855,972.772853,58352210,15.433919,-0.771234,-0.757208,22.237527,0.474643,22.367177,0.418437,0.00418437,-0.023776,0.394673,0.00394673,-0.76414,,15079.98257
3892,44655.40855,973.022853,58352210,15.466322,-0.771066,-0.756781,22.237748,0.474882,22.417999,0.418788,0.00418788,-0.023776,0.395021,0.00395021,-0.763981,,15024.54637
3893,44655.40855,973.272853,58352210,15.478818,-0.770931,-0.75688,22.237601,0.475204,22.432865,0.418899,0.00418899,-0.023869,0.39503,0.0039503,-0.763799,,15136.7782
3894,44655.40856,973.522853,58352211,15.42135,-0.771147,-0.756945,22.237601,0.474752,22.431693,0.418881,0.00418881,-0.023869,0.394982,0.00394982,-0.763914,,14978.15232
3895,44655.40856,973.772853,58352211,15.48635,-0.770847,-0.756683,22.237601,0.475386,22.382273,0.418711,0.00418711,-0.023869,0.394842,0.00394842,-0.763816,,15155.72416
3896,44655.40856,974.022853,58352211,15.523273,-0.770586,-0.756518,22.237674,0.475851,22.504616,0.419422,0.00419422,-0.023962,0.395539,0.00395539,-0.763468,,15015.05013
3897,44655.40857,974.272853,58352211,15.556984,-0.770407,-0.756354,22.237748,0.476156,22.470291,0.419283,0.00419283,-0.023962,0.395397,0.00395397,-0.763483,,15104.48795
3898,44655.40857,974.522853,58352212,15.549567,-0.770392,-0.756288,22.237822,0.476231,22.538139,0.419696,0.00419696,-0.023962,0.395689,0.00395689,-0.763292,,15012.33936
3899,44655.40857,974.772853,58352212,15.502644,-0.770585,-0.756518,22.237674,0.475928,22.590553,0.419792,0.00419792,-0.023962,0.39583,0.0039583,-0.763317,,14819.00437
3900,44655.40857,975.022853,58352212,15.582125,-0.770173,-0.756025,22.237822,0.476653,22.543849,0.419747,0.00419747,-0.024149,0.395691,0.00395691,-0.763189,,14819.84521
3901,44655.40858,975.272853,58352212,15.57671,-0.770146,-0.756288,22.237822,0.476726,22.620968,0.420075,0.00420075,-0.024055,0.395998,0.00395998,-0.763139,,14609.74988
3902,44655.40858,975.522853,58352213,15.648194,-0.76976,-0.755992,22.237895,0.477485,22.611775,0.42041,0.0042041,-0.024149,0.39635,0.0039635,-0.762751,,15176.24782
3903,44655.40858,975.772853,58352213,15.642328,-0.769749,-0.755795,22.237895,0.477449,22.669533,0.420539,0.00420539,-0.024149,0.39639,0.0039639,-0.762666,,15006.17576
3904,44655.40859,976.022853,58352213,15.642954,-0.769746,-0.755532,22.237969,0.477443,22.675091,0.420505,0.00420505,-0.024242,0.396263,0.00396263,-0.762774,,14901.31172
3905,44655.40859,976.272853,58352213,15.623855,-0.769766,-0.755499,22.237969,0.477391,22.742053,0.420983,0.00420983,-0.024242,0.396753,0.00396753,-0.76247,,14871.76769
3906,44655.40859,976.522853,58352214,15.684493,-0.769445,-0.755335,22.238043,0.478043,22.724497,0.420856,0.00420856,-0.024242,0.396614,0.00396614,-0.762395,,14912.77058
3907,44655.40859,976.772853,58352214,15.65293,-0.769504,-0.755499,22.238043,0.477931,22.761741,0.421021,0.00421021,-0.024242,0.396779,0.00396779,-0.762376,,14702.23057
3908,44655.4086,977.022853,58352214,15.727487,-0.769109,-0.755039,22.238116,0.478739,22.819831,0.421551,0.00421551,-0.024335,0.397216,0.00397216,-0.761973,,15232.39731
3909,44655.4086,977.272853,58352214,15.755304,-0.768904,-0.755105,22.238043,0.479004,22.8637,0.421722,0.00421722,-0.024428,0.397294,0.00397294,-0.761796,,14963.71497
3910,44655.4086,977.522853,58352215,15.786771,-0.768738,-0.754809,22.23819,0.479471,22.874147,0.421853,0.00421853,-0.024522,0.397367,0.00397367,-0.761698,,15060.86326
3911,44655.40861,977.772853,58352215,15.794394,-0.768681,-0.754809,22.238116,0.479551,22.912478,0.422038,0.00422038,-0.024522,0.397546,0.00397546,-0.761645,,14814.42768
3912,44655.40861,978.022853,58352215,15.799717,-0.768588,-0.754382,22.238264,0.479713,22.946275,0.422179,0.00422179,-0.024522,0.397601,0.00397601,-0.761585,,14731.36777
3913,44655.40861,978.272853,58352215,15.762393,-0.768697,-0.754513,22.23819,0.479536,22.883241,0.421884,0.00421884,-0.024522,0.397432,0.00397432,-0.761756,,14854.7561
3914,44655.40861,978.522853,58352216,15.856427,-0.768237,-0.754283,22.238264,0.480426,22.965329,0.422431,0.00422431,-0.024615,0.397816,0.00397816,-0.761308,,14760.20396
3915,44655.40862,978.772853,58352216,15.802506,-0.768404,-0.754316,22.23819,0.480062,22.956328,0.422451,0.00422451,-0.024615,0.397836,0.00397836,-0.761317,,14724.24261
3916,44655.40862,979.022853,58352216,15.828628,-0.76826,-0.754349,22.238264,0.480311,22.947835,0.42253,0.0042253,-0.024615,0.397915,0.00397915,-0.761215,,14918.08454
3917,44655.40862,979.272853,58352216,15.915849,-0.767819,-0.753921,22.238338,0.481097,22.970129,0.422595,0.00422595,-0.024708,0.397886,0.00397886,-0.761031,,14973.56093
3918,44655.40863,979.522853,58352217,15.906427,-0.767777,-0.753823,22.238485,0.481208,23.091067,0.423126,0.00423126,-0.024708,0.398324,0.00398324,-0.760938,,14757.07477
3919,44655.40863,979.772853,58352217,15.964971,-0.767474,-0.753658,22.238411,0.481828,23.109644,0.423293,0.00423293,-0.024801,0.398567,0.00398567,-0.760658,,14957.45184
3920,44655.40863,980.022853,58352217,15.959716,-0.767489,-0.753626,22.238485,0.481778,23.129485,0.423599,0.00423599,-0.024895,0.398704,0.00398704,-0.760498,,14975.28077
3921,44655.40863,980.272853,58352217,15.967376,-0.767338,-0.753626,22.238411,0.482043,23.158858,0.42385,0.0042385,-0.024895,0.398908,0.00398908,-0.760311,,15137.36998
3922,44655.40864,980.522853,58352218,15.93064,-0.767499,-0.753626,22.238485,0.481748,23.046065,0.423428,0.00423428,-0.024801,0.398626,0.00398626,-0.76052,,15334.45581
3923,44655.40864,980.772853,58352218,15.966285,-0.767301,-0.7531,22.238485,0.482167,23.126268,0.423659,0.00423659,-0.024895,0.398732,0.00398732,-0.76054,,15074.76314
3924,44655.40864,981.022853,58352218,16.031689,-0.766925,-0.753198,22.238632,0.4829,23.235846,0.424227,0.00424227,-0.024988,0.399168,0.00399168,-0.760073,,14983.28977
3925,44655.40865,981.272853,58352218,15.959056,-0.767228,-0.753428,22.238632,0.48233,23.154737,0.423952,0.00423952,-0.024988,0.399057,0.00399057,-0.760167,,15148.31422
3926,44655.40865,981.522853,58352219,16.008718,-0.766958,-0.753034,22.238559,0.482887,23.227757,0.424267,0.00424267,-0.024988,0.399287,0.00399287,-0.760096,,15105.12412
3927,44655.40865,981.772853,58352219,16.048344,-0.766746,-0.752804,22.238706,0.483232,23.199086,0.424175,0.00424175,-0.025081,0.399108,0.00399108,-0.759941,,14911.54528
3928,44655.40866,982.022853,58352219,16.1056,-0.766455,-0.752771,22.238632,0.483779,23.315707,0.424883,0.00424883,-0.025174,0.399745,0.00399745,-0.759575,,14934.29718
3929,44655.40866,982.272853,58352219,16.054967,-0.766618,-0.752475,22.238706,0.483454,23.278089,0.424697,0.00424697,-0.025174,0.399536,0.00399536,-0.759743,,14921.57034
3930,44655.40866,982.522853,58352220,16.064636,-0.766543,-0.752705,22.238706,0.483577,23.328187,0.425005,0.00425005,-0.025174,0.399831,0.00399831,-0.759514,,15152.89055
3931,44655.40866,982.772853,58352220,16.11951,-0.76629,-0.752409,22.23878,0.484169,23.354683,0.425111,0.00425111,-0.025267,0.39975,0.0039975,-0.759438,,15093.72487
