Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
158,44713.63813,39.372701,58917578,1.885844,1.552802,-0.815404,-0.822587,21.988981,0.364796,2.198309,0.203493,0.00203493,-0.009083,0.19441,0.0019441,-0.819103
159,44713.63813,39.622701,58917578,1.883103,1.55391,-0.815417,-0.822685,21.988686,0.36472,2.197735,0.203452,0.00203452,-0.008899,0.194503,0.00194503,-0.819102
160,44713.63813,39.872701,58917578,1.893822,1.554516,-0.815399,-0.822587,21.988981,0.364799,2.20233,0.2035,0.002035,-0.009083,0.19457,0.0019457,-0.818927
161,44713.63814,40.122701,58917578,1.893072,1.554836,-0.815426,-0.822652,21.988686,0.364748,2.202278,0.203546,0.00203546,-0.008899,0.194646,0.00194646,-0.819016
162,44713.63814,40.372701,58917579,1.885476,1.549096,-0.815398,-0.822619,21.988981,0.364714,2.1985,0.203451,0.00203451,-0.009175,0.194301,0.00194301,-0.819105
163,44713.63814,40.622701,58917579,1.895394,1.556471,-0.815409,-0.822718,21.988686,0.36468,2.198937,0.203567,0.00203567,-0.008808,0.194759,0.00194759,-0.818929
164,44713.63815,40.872701,58917579,1.899153,1.556185,-0.815407,-0.822784,21.989055,0.364728,2.202583,0.203457,0.00203457,-0.009083,0.194391,0.00194391,-0.819063
165,44713.63815,41.122701,58917579,1.886248,1.552112,-0.815398,-0.822652,21.988612,0.364751,2.199576,0.203411,0.00203411,-0.008808,0.194603,0.00194603,-0.819075
166,44713.63815,41.372701,58917580,1.884776,1.558674,-0.815391,-0.822587,21.988981,0.364642,2.198788,0.203474,0.00203474,-0.009175,0.194299,0.00194299,-0.819052
167,44713.63815,41.622701,58917580,1.887264,1.551227,-0.8154,-0.822422,21.988686,0.364678,2.19588,0.203617,0.00203617,-0.008808,0.19481,0.0019481,-0.818951
168,44713.63816,41.872701,58917580,1.897444,1.557368,-0.815401,-0.822455,21.988981,0.364718,2.204799,0.203581,0.00203581,-0.009083,0.19447,0.0019447,-0.818996
169,44713.63816,42.122701,58917580,1.899396,1.558136,-0.815398,-0.822817,21.988686,0.364755,2.204329,0.203426,0.00203426,-0.008716,0.194613,0.00194613,-0.819153
170,44713.63816,42.372701,58917581,1.888737,1.549148,-0.815423,-0.822685,21.988981,0.364716,2.199812,0.203498,0.00203498,-0.009083,0.19444,0.0019444,-0.819017
171,44713.63817,42.622701,58917581,1.89614,1.554498,-0.815408,-0.822619,21.988686,0.364691,2.198792,0.203457,0.00203457,-0.008808,0.194649,0.00194649,-0.819047
172,44713.63817,42.872701,58917581,1.896319,1.563729,-0.815416,-0.822356,21.988981,0.36468,2.206091,0.203603,0.00203603,-0.009175,0.194356,0.00194356,-0.818948
173,44713.63817,43.122701,58917581,1.896942,1.554782,-0.81539,-0.822455,21.988612,0.364743,2.204846,0.203636,0.00203636,-0.008808,0.194828,0.00194828,-0.818919
174,44713.63817,43.372701,58917582,1.889008,1.551376,-0.815429,-0.822652,21.989055,0.364713,2.200894,0.203457,0.00203457,-0.009175,0.194283,0.00194283,-0.819063
175,44713.63818,43.622701,58917582,1.880964,1.56229,-0.815409,-0.822718,21.988612,0.364704,2.201268,0.203478,0.00203478,-0.008808,0.19467,0.0019467,-0.819049
176,44713.63818,43.872701,58917582,1.88918,1.556623,-0.815419,-0.822817,21.988981,0.364769,2.202349,0.203476,0.00203476,-0.008808,0.19472,0.0019472,-0.819051
177,44713.63818,44.122701,58917582,1.898014,1.557611,-0.815439,-0.822652,21.988539,0.364776,2.206296,0.203476,0.00203476,-0.009175,0.194302,0.00194302,-0.819
178,44713.63819,44.372701,58917583,1.88528,1.562766,-0.815422,-0.822554,21.988981,0.364787,2.197946,0.203587,0.00203587,-0.008716,0.194856,0.00194856,-0.818869
179,44713.63819,44.622701,58917583,1.883489,1.55789,-0.815408,-0.822521,21.988539,0.364706,2.199247,0.20358,0.0020358,-0.008808,0.19475,0.0019475,-0.819058
180,44713.63819,44.872701,58917583,1.870266,1.558722,-0.815422,-0.822455,21.988981,0.364772,2.204383,0.203661,0.00203661,-0.009175,0.194486,0.00194486,-0.818971
181,44713.63819,45.122701,58917583,1.871231,1.55915,-0.815418,-0.822554,21.98876,0.36476,2.207275,0.203455,0.00203455,-0.008716,0.194739,0.00194739,-0.819065
182,44713.6382,45.372701,58917584,1.886142,1.555184,-0.815446,-0.822422,21.988981,0.364687,2.200835,0.20345,0.0020345,-0.008716,0.194617,0.00194617,-0.819026
183,44713.6382,45.622701,58917584,1.887021,1.556378,-0.815421,-0.822685,21.988612,0.364711,2.202736,0.203429,0.00203429,-0.009083,0.194382,0.00194382,-0.819083
184,44713.6382,45.872701,58917584,1.876201,1.557157,-0.815428,-0.822488,21.988834,0.364773,2.204397,0.203642,0.00203642,-0.008808,0.194835,0.00194835,-0.818934
185,44713.63821,46.122701,58917584,1.881217,1.558017,-0.815389,-0.822455,21.988686,0.364944,2.201253,0.203509,0.00203509,-0.009083,0.194438,0.00194438,-0.819044
186,44713.63821,46.372701,58917585,1.892043,1.554833,-0.815373,-0.822652,21.988834,0.365001,2.205732,0.203639,0.00203639,-0.008808,0.19491,0.0019491,-0.81894
187,44713.63821,46.622701,58917585,1.880905,1.555407,-0.815379,-0.822455,21.98876,0.364967,2.202616,0.203652,0.00203652,-0.009175,0.194543,0.00194543,-0.818881
188,44713.63822,46.872701,58917585,1.880225,1.557579,-0.815373,-0.822554,21.988907,0.364941,2.20538,0.203702,0.00203702,-0.009083,0.194527,0.00194527,-0.81897
189,44713.63822,47.122701,58917585,1.875599,1.557692,-0.815405,-0.822587,21.988686,0.364952,2.206554,0.203533,0.00203533,-0.008808,0.194709,0.00194709,-0.819022
190,44713.63822,47.372701,58917586,1.884676,1.555482,-0.815402,-0.822521,21.988834,0.364904,2.20371,0.203588,0.00203588,-0.009083,0.194536,0.00194536,-0.81895
191,44713.63822,47.622701,58917586,1.895023,1.552824,-0.815384,-0.822422,21.98876,0.364969,2.199713,0.203631,0.00203631,-0.008808,0.194764,0.00194764,-0.818917
192,44713.63823,47.872701,58917586,1.885769,1.556099,-0.815385,-0.822619,21.98876,0.364894,2.201823,0.203576,0.00203576,-0.008991,0.194627,0.00194627,-0.81898
193,44713.63823,48.122701,58917586,1.885434,1.555245,-0.81536,-0.822521,21.98876,0.364954,2.20361,0.203685,0.00203685,-0.008716,0.194839,0.00194839,-0.818995
194,44713.63823,48.372701,58917587,1.889838,1.556485,-0.815374,-0.822521,21.988834,0.364943,2.200934,0.203592,0.00203592,-0.009083,0.194509,0.00194509,-0.818969
195,44713.63824,48.622701,58917587,1.894153,1.556713,-0.815391,-0.822554,21.98876,0.364991,2.206929,0.203683,0.00203683,-0.008899,0.194743,0.00194743,-0.818906
196,44713.63824,48.872701,58917587,1.896432,1.561107,-0.815372,-0.822619,21.98876,0.364977,2.205867,0.203495,0.00203495,-0.008991,0.194504,0.00194504,-0.819037
197,44713.63824,49.122701,58917587,1.884128,1.558602,-0.815383,-0.822619,21.988834,0.36499,2.205524,0.203593,0.00203593,-0.008899,0.194685,0.00194685,-0.818974
198,44713.63824,49.372701,58917588,1.883916,1.556965,-0.815394,-0.822554,21.98876,0.364948,2.206082,0.20375,0.0020375,-0.009083,0.194625,0.00194625,-0.818888
199,44713.63825,49.622701,58917588,1.887738,1.55791,-0.8154,-0.822389,21.98876,0.364911,2.196735,0.203534,0.00203534,-0.008899,0.194571,0.00194571,-0.818937
200,44713.63825,49.872701,58917588,1.877985,1.558343,-0.815391,-0.822554,21.98876,0.364994,2.200275,0.203542,0.00203542,-0.008899,0.194591,0.00194591,-0.819004
201,44713.63825,50.122701,58917588,1.883469,1.557217,-0.815383,-0.822554,21.988834,0.364963,2.206,0.203633,0.00203633,-0.008899,0.194769,0.00194769,-0.819018
202,44713.63826,50.372701,58917589,1.889184,1.556213,-0.815386,-0.822652,21.98876,0.36491,2.212336,0.203512,0.00203512,-0.008899,0.194612,0.00194612,-0.819048
203,44713.63826,50.622701,58917589,1.881019,1.555802,-0.815381,-0.822488,21.988834,0.365,2.201747,0.203514,0.00203514,-0.008899,0.194613,0.00194613,-0.81894
204,44713.63826,50.872701,58917589,1.880158,1.557032,-0.815352,-0.822422,21.98876,0.365045,2.200292,0.203722,0.00203722,-0.008899,0.194822,0.00194822,-0.818858
205,44713.63826,51.122701,58917589,1.8877,1.560274,-0.815383,-0.822619,21.98876,0.364881,2.209825,0.203697,0.00203697,-0.008899,0.194798,0.00194798,-0.818854
206,44713.63827,51.372701,58917590,1.881765,1.555943,-0.815418,-0.822521,21.98876,0.364774,2.20233,0.203589,0.00203589,-0.008899,0.194673,0.00194673,-0.818901
207,44713.63827,51.622701,58917590,1.882182,1.551569,-0.815405,-0.822619,21.988834,0.364784,2.201466,0.203469,0.00203469,-0.008899,0.19457,0.0019457,-0.819055
208,44713.63827,51.872701,58917590,1.885907,1.551931,-0.815399,-0.822652,21.988686,0.364819,2.196702,0.203486,0.00203486,-0.008899,0.194587,0.00194587,-0.819043
209,44713.63828,52.122701,58917590,1.877417,1.5568,-0.815391,-0.822619,21.988834,0.364945,2.204674,0.20358,0.0020358,-0.008899,0.194681,0.00194681,-0.818898
210,44713.63828,52.372701,58917591,1.887934,1.560755,-0.815396,-0.822652,21.988612,0.364908,2.206846,0.203485,0.00203485,-0.008991,0.194527,0.00194527,-0.819021
211,44713.63828,52.622701,58917591,1.895839,1.552446,-0.815421,-0.822521,21.988834,0.364806,2.201939,0.203691,0.00203691,-0.008991,0.194731,0.00194731,-0.8189
212,44713.63828,52.872701,58917591,1.89556,1.55249,-0.815401,-0.822685,21.988686,0.364828,2.196245,0.203643,0.00203643,-0.008991,0.194651,0.00194651,-0.818934
213,44713.63829,53.122701,58917591,1.89618,1.560368,-0.815411,-0.822225,21.988907,0.364801,2.202786,0.203528,0.00203528,-0.008899,0.194721,0.00194721,-0.819014
214,44713.63829,53.372701,58917592,1.888756,1.558949,-0.815393,-0.822652,21.988612,0.364786,2.200613,0.203508,0.00203508,-0.008899,0.194658,0.00194658,-0.819028
215,44713.63829,53.622701,58917592,1.891077,1.559609,-0.815413,-0.822685,21.988834,0.364863,2.20106,0.203521,0.00203521,-0.008899,0.194634,0.00194634,-0.81901
216,44713.6383,53.872701,58917592,1.889964,1.554639,-0.815417,-0.822685,21.988686,0.364775,2.20342,0.203466,0.00203466,-0.008991,0.194499,0.00194499,-0.81909
217,44713.6383,54.122701,58917592,1.888913,1.558649,-0.815406,-0.822652,21.988834,0.364772,2.202348,0.203594,0.00203594,-0.008899,0.194695,0.00194695,-0.818967
218,44713.6383,54.372701,58917593,1.887221,1.560997,-0.815396,-0.822718,21.988686,0.364888,2.204644,0.203483,0.00203483,-0.008991,0.194492,0.00194492,-0.819046
219,44713.6383,54.622701,58917593,1.887703,1.552881,-0.815391,-0.822685,21.988834,0.364786,2.20078,0.203463,0.00203463,-0.008808,0.194655,0.00194655,-0.819047
220,44713.63831,54.872701,58917593,1.887467,1.552397,-0.815401,-0.822521,21.988686,0.364774,2.199439,0.203492,0.00203492,-0.008991,0.194506,0.00194506,-0.819043
221,44713.63831,55.122701,58917593,1.891718,1.556979,-0.815406,-0.822389,21.988834,0.36499,2.207089,0.203633,0.00203633,-0.008808,0.194743,0.00194743,-0.818941
222,44713.63831,55.372701,58917594,1.889186,1.557512,-0.815406,-0.822718,21.988686,0.364877,2.202782,0.203607,0.00203607,-0.008991,0.194698,0.00194698,-0.818901
223,44713.63832,55.622701,58917594,1.888572,1.556523,-0.815407,-0.822652,21.988907,0.364789,2.199787,0.203535,0.00203535,-0.008808,0.194622,0.00194622,-0.819083
224,44713.63832,55.872701,58917594,1.894426,1.552485,-0.815406,-0.822685,21.988612,0.364772,2.199141,0.203591,0.00203591,-0.008991,0.194522,0.00194522,-0.81897
225,44713.63832,56.122701,58917594,1.876043,1.562624,-0.815392,-0.822718,21.988981,0.364863,2.204119,0.203518,0.00203518,-0.008808,0.194667,0.00194667,-0.819005
226,44713.63833,56.372701,58917595,1.877283,1.558099,-0.815413,-0.822619,21.988612,0.364862,2.203547,0.203484,0.00203484,-0.008991,0.194499,0.00194499,-0.819099
227,44713.63833,56.622701,58917595,1.881787,1.556383,-0.815411,-0.822652,21.988907,0.364828,2.19646,0.203463,0.00203463,-0.008808,0.1947,0.001947,-0.819092
228,44713.63833,56.872701,58917595,1.887972,1.557171,-0.815393,-0.822619,21.988612,0.364802,2.199939,0.203657,0.00203657,-0.008991,0.194756,0.00194756,-0.81886
229,44713.63833,57.122701,58917595,1.886278,1.556868,-0.815386,-0.822652,21.988907,0.364975,2.202294,0.203553,0.00203553,-0.008991,0.194572,0.00194572,-0.819025
230,44713.63834,57.372701,58917596,1.897973,1.559512,-0.815403,-0.822751,21.988612,0.36488,2.205668,0.203541,0.00203541,-0.008808,0.194733,0.00194733,-0.819058
231,44713.63834,57.622701,58917596,1.887211,1.5574,-0.81541,-0.822685,21.988907,0.364771,2.205508,0.203481,0.00203481,-0.008991,0.194504,0.00194504,-0.81905
232,44713.63834,57.872701,58917596,1.885398,1.556455,-0.815403,-0.822718,21.988612,0.364827,2.199496,0.20347,0.0020347,-0.009083,0.194426,0.00194426,-0.819027
233,44713.63835,58.122701,58917596,1.888477,1.557313,-0.81542,-0.822389,21.988907,0.364797,2.200291,0.203504,0.00203504,-0.008808,0.19474,0.0019474,-0.819035
234,44713.63835,58.372701,58917597,1.890235,1.554178,-0.815425,-0.822619,21.988539,0.364806,2.201478,0.203476,0.00203476,-0.009083,0.194403,0.00194403,-0.819044
235,44713.63835,58.622701,58917597,1.883643,1.555175,-0.815417,-0.822718,21.988834,0.364783,2.202187,0.203502,0.00203502,-0.008991,0.194457,0.00194457,-0.81907
236,44713.63835,58.872701,58917597,1.882759,1.554838,-0.815437,-0.822521,21.988539,0.364791,2.199565,0.203659,0.00203659,-0.008808,0.19483,0.0019483,-0.818937
237,44713.63836,59.122701,58917597,1.890269,1.560246,-0.815392,-0.822652,21.988834,0.364913,2.201124,0.20357,0.0020357,-0.008991,0.194611,0.00194611,-0.818962
238,44713.63836,59.372701,58917598,1.891399,1.558782,-0.815411,-0.822685,21.988612,0.364808,2.203962,0.203505,0.00203505,-0.008716,0.194789,0.00194789,-0.81903
239,44713.63836,59.622701,58917598,1.882135,1.557511,-0.815417,-0.822554,21.988834,0.364776,2.201996,0.20349,0.0020349,-0.009083,0.194423,0.00194423,-0.81905
240,44713.63837,59.872701,58917598,1.893263,1.557523,-0.81535,-0.822258,21.988612,0.365016,2.207128,0.203694,0.00203694,-0.008716,0.194961,0.00194961,-0.818909
241,44713.63837,60.122701,58917598,1.894759,1.559671,-0.815334,-0.822521,21.988834,0.365003,2.210372,0.203686,0.00203686,-0.009083,0.194603,0.00194603,-0.818903
242,44713.63837,60.372701,58917599,1.894163,1.563676,-0.815328,-0.822652,21.988612,0.365036,2.209471,0.20362,0.0020362,-0.008624,0.194996,0.00194996,-0.818911
243,44713.63837,60.622701,58917599,1.896675,1.561807,-0.815295,-0.822389,21.98876,0.364967,2.207497,0.203804,0.00203804,-0.009083,0.19482,0.0019482,-0.818849
244,44713.63838,60.872701,58917599,1.897014,1.561478,-0.815313,-0.822587,21.988612,0.36503,2.208727,0.203792,0.00203792,-0.008716,0.195094,0.00195094,-0.818829
245,44713.63838,61.122701,58917599,1.892588,1.568158,-0.815321,-0.822554,21.988834,0.365127,2.210413,0.203595,0.00203595,-0.009083,0.194512,0.00194512,-0.818967
246,44713.63838,61.372701,58917600,1.90279,1.567225,-0.815297,-0.822356,21.988686,0.365106,2.217643,0.203615,0.00203615,-0.008716,0.194899,0.00194899,-0.818962
247,44713.63839,61.622701,58917600,1.902282,1.564979,-0.815301,-0.822488,21.98876,0.365047,2.217046,0.203892,0.00203892,-0.009083,0.194809,0.00194809,-0.818807
248,44713.63839,61.872701,58917600,1.896976,1.56455,-0.815318,-0.822587,21.988686,0.364993,2.210561,0.203658,0.00203658,-0.008624,0.194944,0.00194944,-0.818986
249,44713.63839,62.122701,58917600,1.890288,1.5616,-0.815287,-0.822258,21.98876,0.365057,2.214879,0.203809,0.00203809,-0.009083,0.194741,0.00194741,-0.818807
250,44713.63839,62.372701,58917601,1.886552,1.563146,-0.815311,-0.822521,21.988686,0.365012,2.21306,0.203702,0.00203702,-0.008624,0.195078,0.00195078,-0.818892
251,44713.6384,62.622701,58917601,1.896863,1.56252,-0.815321,-0.822291,21.98876,0.365015,2.216319,0.203787,0.00203787,-0.008991,0.194772,0.00194772,-0.818849
252,44713.6384,62.872701,58917601,1.891098,1.557868,-0.815312,-0.822554,21.98876,0.364998,2.208766,0.203735,0.00203735,-0.008716,0.195019,0.00195019,-0.818869
253,44713.6384,63.122701,58917601,1.897666,1.5619,-0.815305,-0.822291,21.98876,0.364946,2.208674,0.203658,0.00203658,-0.008991,0.194667,0.00194667,-0.818923
254,44713.63841,63.372701,58917602,1.903832,1.56291,-0.815309,-0.822324,21.98876,0.36505,2.211389,0.203837,0.00203837,-0.008991,0.194919,0.00194919,-0.818799
255,44713.63841,63.622701,58917602,1.900388,1.567142,-0.815302,-0.822455,21.98876,0.365079,2.212931,0.203625,0.00203625,-0.008716,0.194909,0.00194909,-0.81898
256,44713.63841,63.872701,58917602,1.886291,1.556247,-0.815432,-0.822225,21.988686,0.364722,2.199837,0.203713,0.00203713,-0.008991,0.194722,0.00194722,-0.818865
257,44713.63841,64.122701,58917602,1.882022,1.554449,-0.815408,-0.822389,21.988686,0.364852,2.203612,0.203713,0.00203713,-0.008991,0.194725,0.00194725,-0.818885
258,44713.63842,64.372701,58917603,1.884062,1.558325,-0.815431,-0.822619,21.98876,0.364864,2.21027,0.203599,0.00203599,-0.008808,0.194789,0.00194789,-0.818966
259,44713.63842,64.622701,58917603,1.893938,1.558467,-0.815339,-0.822225,21.988686,0.365032,2.209416,0.203768,0.00203768,-0.008991,0.194777,0.00194777,-0.818846
260,44713.63842,64.872701,58917603,1.894122,1.56356,-0.815295,-0.822126,21.98876,0.365057,2.211557,0.203878,0.00203878,-0.008899,0.194978,0.00194978,-0.818754
261,44713.63843,65.122701,58917603,1.892036,1.56234,-0.815317,-0.822389,21.98876,0.365037,2.21019,0.203709,0.00203709,-0.008716,0.19496,0.0019496,-0.818801
262,44713.63843,65.372701,58917604,1.888547,1.561,-0.815294,-0.822587,21.988834,0.365059,2.213412,0.203666,0.00203666,-0.008991,0.194711,0.00194711,-0.818931
263,44713.63843,65.622701,58917604,1.884253,1.564235,-0.815296,-0.822291,21.988686,0.365085,2.215068,0.203936,0.00203936,-0.008808,0.195128,0.00195128,-0.818728
264,44713.63844,65.872701,58917604,1.902872,1.565195,-0.815289,-0.822291,21.988834,0.365134,2.218519,0.203699,0.00203699,-0.008991,0.194755,0.00194755,-0.818861
265,44713.63844,66.122701,58917604,1.894572,1.558937,-0.815304,-0.822554,21.988612,0.36497,2.212593,0.203684,0.00203684,-0.008808,0.194876,0.00194876,-0.818905
266,44713.63844,66.372701,58917605,1.895454,1.562139,-0.815298,-0.822389,21.988834,0.365131,2.205085,0.203922,0.00203922,-0.008808,0.195058,0.00195058,-0.818738
267,44713.63844,66.622701,58917605,1.904959,1.563229,-0.815285,-0.822389,21.988686,0.365163,2.209726,0.203756,0.00203756,-0.008899,0.1948,0.001948,-0.818829
268,44713.63845,66.872701,58917605,1.903652,1.559264,-0.815297,-0.822258,21.988834,0.36507,2.208638,0.203839,0.00203839,-0.008808,0.195006,0.00195006,-0.818796
269,44713.63845,67.122701,58917605,1.902317,1.560287,-0.815285,-0.822488,21.988686,0.365154,2.214022,0.203792,0.00203792,-0.008899,0.194997,0.00194997,-0.818861
270,44713.63845,67.372701,58917606,1.907593,1.557431,-0.815266,-0.822455,21.988834,0.365224,2.208284,0.203915,0.00203915,-0.008808,0.195103,0.00195103,-0.818746
271,44713.63846,67.622701,58917606,1.89913,1.56717,-0.81527,-0.822587,21.988612,0.365205,2.211229,0.203834,0.00203834,-0.008899,0.194934,0.00194934,-0.8188
272,44713.63846,67.872701,58917606,1.896524,1.559124,-0.815281,-0.822356,21.98876,0.365104,2.210617,0.203906,0.00203906,-0.008899,0.195006,0.00195006,-0.818749
273,44713.63846,68.122701,58917606,1.886767,1.557954,-0.8153,-0.822488,21.988612,0.365013,2.205982,0.203701,0.00203701,-0.008808,0.194894,0.00194894,-0.818893
274,44713.63846,68.372701,58917607,1.884817,1.562025,-0.815298,-0.822159,21.988834,0.365094,2.212769,0.203871,0.00203871,-0.008899,0.195012,0.00195012,-0.818828
275,44713.63847,68.622701,58917607,1.889053,1.562746,-0.815294,-0.822324,21.988686,0.365067,2.209925,0.203828,0.00203828,-0.008808,0.195018,0.00195018,-0.818806
276,44713.63847,68.872701,58917607,1.904128,1.563096,-0.815274,-0.822488,21.988834,0.365103,2.207983,0.203751,0.00203751,-0.008899,0.194851,0.00194851,-0.81885
277,44713.63847,69.122701,58917607,1.905881,1.555941,-0.815364,-0.822356,21.988686,0.36501,2.204466,0.203781,0.00203781,-0.008808,0.194881,0.00194881,-0.818795
278,44713.63848,69.372701,58917608,1.896061,1.558971,-0.815398,-0.822652,21.988834,0.365008,2.205152,0.203535,0.00203535,-0.008808,0.194665,0.00194665,-0.819009
279,44713.63848,69.622701,58917608,1.892012,1.559971,-0.815387,-0.822291,21.988539,0.365009,2.207056,0.203726,0.00203726,-0.008808,0.194918,0.00194918,-0.818875
280,44713.63848,69.872701,58917608,1.898594,1.558506,-0.815389,-0.822619,21.988834,0.364989,2.204856,0.203611,0.00203611,-0.008899,0.194712,0.00194712,-0.818934
